data_asin,title,price,original_price,rating,link
B0CGWDZYP9,"ASPIRING GTX 750 Ti Graphics Card, 4GB GDDR5 128bit Gaming Video Card, PCI Express 2.0, HDMI, DVI D, GPU Graphics Card for PC Computer","10,350","20,699",No Rating,https://www.amazon.in/ASPIRING-GTX-750-Graphics-4GB/dp/B0CGWDZYP9/ref=sr_1_158?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mm2xEYXONk4UPTEh6Aysr0MjJKotuRE_Nw8XbBodR8uGIWP1ri9mXJT1oRgtpdZdjrT9M7yfsBLKCZjUIXj8FCYRcZIlL40PCMfpKmeiBjRGpfObrMVLuwjzBejbfCocqs-KODbfELzqGqPTpUC-ISE38gngc-lRllAOgrV_LD7ijLFO7mm_eCiRZNTiQ9fBXe_SnU7X8GXABC9t5NCbEigJZtudLG6QxuT8HpBHdW8.p_LmiKxQxDshwRyYuAVDYoTOLDb2xwLDrkj6d_npTCQ&dib_tag=se&keywords=rtx+3060&qid=1717861665&sprefix=rtx%2Caps%2C280&sr=8-158
B0C88D59G5,PNY GeForce RTX™ 3050 8GB Verto Dual Fan Graphics Card,"50,293","71,293",17,https://www.amazon.in/PNY-GeForce-RTXTM-Verto-Graphics/dp/B0C88D59G5/ref=sr_1_159?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mm2xEYXONk4UPTEh6Aysr0MjJKotuRE_Nw8XbBodR8uGIWP1ri9mXJT1oRgtpdZdjrT9M7yfsBLKCZjUIXj8FCYRcZIlL40PCMfpKmeiBjRGpfObrMVLuwjzBejbfCocqs-KODbfELzqGqPTpUC-ISE38gngc-lRllAOgrV_LD7ijLFO7mm_eCiRZNTiQ9fBXe_SnU7X8GXABC9t5NCbEigJZtudLG6QxuT8HpBHdW8.p_LmiKxQxDshwRyYuAVDYoTOLDb2xwLDrkj6d_npTCQ&dib_tag=se&keywords=rtx+3060&qid=1717861665&sprefix=rtx%2Caps%2C280&sr=8-159
B08HBR7QBM,PNY GeForce RTX™ 3080 10GB XLR8 Gaming REVEL EPIC-X RGB™ Triple Fan Graphics Card,"75,538.00",No ORIGINAL PRICE,40,https://www.amazon.in/PNY-GeForce-Gaming-EPIC-X-Graphics/dp/B08HBR7QBM/ref=sr_1_160?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mm2xEYXONk4UPTEh6Aysr0MjJKotuRE_Nw8XbBodR8uGIWP1ri9mXJT1oRgtpdZdjrT9M7yfsBLKCZjUIXj8FCYRcZIlL40PCMfpKmeiBjRGpfObrMVLuwjzBejbfCocqs-KODbfELzqGqPTpUC-ISE38gngc-lRllAOgrV_LD7ijLFO7mm_eCiRZNTiQ9fBXe_SnU7X8GXABC9t5NCbEigJZtudLG6QxuT8HpBHdW8.p_LmiKxQxDshwRyYuAVDYoTOLDb2xwLDrkj6d_npTCQ&dib_tag=se&keywords=rtx+3060&qid=1717861665&sprefix=rtx%2Caps%2C280&sr=8-160
B08L8JNTXQ,"ASUS pci_e_x16 ROG STRIX NVIDIA GeForce RTX 3070 Gaming Graphics Card (PCIe 4.0, 8GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Axial-Tech Fan Design, 2.9-Slot, Super Alloy Power II, GPU Tweak II)","60,245","1,99,999",208,https://www.amazon.in/ASUS-Graphics-DisplayPort-Axial-Tech-2-9-Slot/dp/B08L8JNTXQ/ref=sr_1_161?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-161
B09RWBS8SJ,EVGA GeForce RTX 3050 XC Gaming GDDR6 8GB GDDR6I Dual-Fan I Metal Backplate I NVIDIA Graphic Card - 08G-P5-3553-KR,"98,490","1,08,340",1,https://www.amazon.in/EVGA-GeForce-Dual-Fan-Backplate-Graphic/dp/B09RWBS8SJ/ref=sr_1_162?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-162
B08LTKLG5K,MSI pci_e GeForce RTX 3080 SUPRIM X 10G 10GB GDDR6X 320-bits Gaming Graphic Card,"1,68,990","1,75,000",52,https://www.amazon.in/MSI-GeForce-SUPRIM-320-bits-Graphic/dp/B08LTKLG5K/ref=sr_1_163?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-163
B09KMMQW6M,"Nvidia Rtx A2000 - Pci_E_X16, Gddr6","72,999","85,000",16,https://www.amazon.in/Nvidia-Rtx-A2000-Pci_E_X16-Gddr6/dp/B09KMMQW6M/ref=sr_1_164?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-164
B07NYKD5FT,"GIGABYTE GeForce pci_e RTX 2060 OC GG Graphics Card, 2X Windforce Fans, 6GB 192-bit GDDR6, Gv-N2060OC-6GD REV2.0 Video Card","45,999","75,000",414,https://www.amazon.in/GIGABYTE-Graphics-Windforce-Gv-N2060OC-6GD-REV2-0/dp/B07NYKD5FT/ref=sr_1_165?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-165
B09JJL81GT,"ASUS TUF Gaming NVIDIA TUF RTX 3080 O10G V2 Gaming Graphics Card (PCIe 4.0, 10GB GDDR6X, LHR, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Axial-tech Fan, GPU Tweak II) _HDMI Cable(4K@60Hz)","98,999","1,20,999",No Rating,https://www.amazon.in/Gaming-Graphics-DisplayPort-Bearings-Axial-tech/dp/B09JJL81GT/ref=sr_1_166?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-166
B0C4F9HCF6,"MSI Geforce RTX 4060 Ti Ventus 3X 8G Oc Gaming Graphics Card - 8Gb Gddr6, Pci Express Gen 4, 128-Bit, 3X Dp V 1.4A, Hdmi 2.1A (Supports 4K & 8K HDR) - Pci_E","46,490","53,999",221,https://www.amazon.in/MSI-GeForce-Ventus-Gaming-Graphics/dp/B0C4F9HCF6/ref=sr_1_167?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-167
B0BNBXTYG5,"Zotac Gaming GeForce RTX 4070 Ti AMP Extreme AIRO GDDR6 8GB 128 Bits PCIe 4.0 Graphics Card with IceStorm 2.0 Cooling, Spectra LED Lighting & 5 Years Warranty (3 Years + 2 Years Extended Warranty)","1,05,996","1,43,375",30,https://www.amazon.in/Zotac-Graphics-IceStorm-Lighting-Warranty/dp/B0BNBXTYG5/ref=sr_1_168?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-168
B0B5BBBCRT,"ASUS TUF Gaming GeForce RTX 3050 OC Edition Gaming Graphics Card (PCIe 4.0, 8GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, All-Aluminum Shroud, 2.8-Slot Design, GPU Tweak II)","64,057","89,057",32,https://www.amazon.in/ASUS-Graphics-DisplayPort-Bearings-All-Aluminum/dp/B0B5BBBCRT/ref=sr_1_169?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-169
B08KHL2J5X,GIGABYTE Nvidia GeForce RTX 3070 pci_e_x16 Eagle OC 8GB GDDR6 Graphics Card (GV-N3070EAGLE OC-8GD),"1,05,999","1,78,999",58,https://www.amazon.in/Gigabyte-GeForce-Graphics-GV-N3070EAGLE-OC-8GD/dp/B08KHL2J5X/ref=sr_1_170?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-170
B0C5JW9Z48,"Gigabyte GeForce RTX 4060 TI Gaming OC 8GB Graphics Card - 8GB GDDR6 18Gbps 128bit, PCI-E 4.0, 2X DisplayPort 1.4, 2X HDMI 2.1a, NVIDIA DLSS 3, Supports 4K, Ada Lovelace Arch, GV-N406TGAMING OC-8GD","50,929","1,49,350",53,https://www.amazon.in/Gigabyte-GeForce-4060-Gaming-Graphics/dp/B0C5JW9Z48/ref=sr_1_171?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-171
B0C5BBWWJP,"MSI Gaming Geforce Gddr6 Rtx 4060 Ti 8Gb Gdrr6 128-Bit Hdmi/Dp Nvlink Torx Fan 4.0 Ada Lovelace Architecture Graphics Card (Rtx 4060 Ti Ventus 3X 8G Oc), Pci_E_X16","44,240","1,08,999",65,https://www.amazon.in/MSI-GeForce-RTX-4060-Architecture/dp/B0C5BBWWJP/ref=sr_1_172?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-172
B0CS8Z9YBB,"ASUS Dual Radeon RX 7600 XT OC Edition 16GB GDDR6 (AMD RDNA 3, PCIe 4.0, HDMI 2.1, DisplayPort 2.1, Axial-tech Fan Design, 0dB Technology, Dual BIOS, Auto-Extreme Technology, GPU Tweak III, and More)","79,561","1,04,561",25,https://www.amazon.in/ASUS-DisplayPort-Axial-tech-Technology-Auto-Extreme/dp/B0CS8Z9YBB/ref=sr_1_173?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-173
B0CDL573Z9,"maxsun GeForce RTX 4060 iCraft OC ACGN Limited Edition 8GB GDDR6 (PCIe 4.0, DLSS 3.5, HDMI 2.1, DisplayPort 1.4a, RGB, Anime White GPU)","61,483","87,483",30,https://www.amazon.in/maxsun-%F0%9D%9F%B0%F0%9D%9F%AC%F0%9D%9F%B2%F0%9D%9F%AC-DisplayPort-%F0%9D%97%94%F0%9D%97%BB%F0%9D%97%B6%F0%9D%97%BA%F0%9D%97%B2-%F0%9D%97%AA%F0%9D%97%B5%F0%9D%97%B6%F0%9D%98%81%F0%9D%97%B2/dp/B0CDL573Z9/ref=sr_1_174?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-174
B09R26VHZ5,"INNO3D NVIDIA GEFORCE RTX 3050 Twin X2 OC 8 GB GDDR6 128-bit PCI-E 4.0 Gaming Graphics Card - N30502-08D6X-11902130, pci_e_x16","31,980","46,750",105,https://www.amazon.in/INNO3D-GEFORCE-128-bit-Gaming-Graphic/dp/B09R26VHZ5/ref=sr_1_175?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-175
B0BY6XKC5K,ASUS Dual GeForce RTX™ 3050 V2 OC Edition 8GB GDDR6 Graphics Card with Two Powerful Axial-tech Fans for AAA Gaming Performance and ray tracing.,"31,990","54,470",93,https://www.amazon.in/ASUS-Graphics-Powerful-Axial-tech-Performance/dp/B0BY6XKC5K/ref=sr_1_176?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.FQBbqY6aHQq6XB4ptvITLQ7ifQ0f2u08gra_X9bxfpZdPG76dknHE7KfH49e6inoDqre07eirqcNQNqM58P3V2JNkuIVy45xH1tKQ35nv-_odGUnKnBIOdyRVSSwsttToyeEWCvb73ZBVYXPPoZ1_FUd6QirRTfjfX61M5zEm6j-S9FEh-NTwj1QqaQIW68fzjeOcKTE_oNOGrqGNiFJ8Gx_EtGHe1Fz5FE6FUzTy5U.tldLQZmFpmx0tDlL9XPm-u-iSzgC3MZvDM0XU_7LqRc&dib_tag=se&keywords=rtx+3060&qid=1717861675&sprefix=rtx%2Caps%2C280&sr=8-176
B0957TPT1Y,MSI GeForce pci_e_x16 RTX 3070 Ti SUPRIM X 8G I 8GB GDDR6X 256-bit Gaming Graphic Card (912-V505-010),"1,19,900","1,42,000",850,https://www.amazon.in/MSI-GeForce-256-bit-Graphic-912-V505-010/dp/B0957TPT1Y/ref=sr_1_177?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-177
B0BMFXXPB8,"Dpofirs GTX1660S 6GB GDDR6 192bit Graphics Card, for GTX1660 Super, 1785MHz 14000MHz 192bit, 8K HDR PC Graphics Card, Dual Fan, DP","35,179","70,399",No Rating,https://www.amazon.in/GTX1660S-Graphics-GTX1660-1785MHz-14000MHz/dp/B0BMFXXPB8/ref=sr_1_178?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-178
B004R7A3PO,ATI Radeon HD 3450 256MB DDR2 PCI Express PCI-E DMS-59 Video Card w TV-Out DMS-59 to Dual DVI-I Cable,"14,030","15,435",No Rating,https://www.amazon.in/ATI-Radeon-Express-DMS-59-TV-Out/dp/B004R7A3PO/ref=sr_1_179?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-179
B0B99B6BCV,"Dpofirs GTX650 Graphics Card, 2GB GDDR5 Gaming Graphics Card GPU with HDMI VGA and DVI Interfaces, PCI Express x16 3.0, for DirectX 12, 384 Stream Processor Unit","15,079","30,199",No Rating,https://www.amazon.in/Graphics-Interfaces-Express-DirectX-Processor/dp/B0B99B6BCV/ref=sr_1_180?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-180
B0B5HCFL6T,"Dpofirs GTX550TI Graphics Card, 1.5GB GDDR5 192bit Gaming Graphics Card 783/3400MHz, GF116/40nm PCI Express 1.1 x 16, 2 Heat Dissipation Fan, DVI/VGA/HDMI Interface, 4K HDR Technology","10,269","20,599",No Rating,https://www.amazon.in/GTX550TI-Graphics-Dissipation-Interface-Technology/dp/B0B5HCFL6T/ref=sr_1_181?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-181
B0CPKNCZGX,PowerColor Fighter AMD Radeon 6500 XT 8GB GDDR6 Graphics Card,"28,556.00","43,326",12,https://www.amazon.in/PowerColor-Fighter-Radeon-GDDR6-Graphics/dp/B0CPKNCZGX/ref=sr_1_182?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-182
B0B5JZ2YF5,"Dpofirs GTX550TI Graphics Card, 2GB GDDR5 Gaming Graphics Card 750MHz/3000MHz, GF116 40nm 128BIT PCI Express 1.1 x 16 with Heat Dissipation Fan, DVI/VGA/HDMI Interface, 4K HDR Technology","9,519","19,099",No Rating,https://www.amazon.in/GTX550TI-Graphics-Dissipation-Interface-Technology/dp/B0B5JZ2YF5/ref=sr_1_183?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.gXN2QuBrtCX9OSUShSZUmvYduX5NnfUEAB--S_HS03ka1ELbkZaOZ4PeeHScTbCkc-ohdYeAr33qBcmBon_h0ezeC8Ovu79yAp8X4eX53Tci17W9mEhZiOxkNdk8zxKPDIWi9xANSkSHngjWPSgXW3-eebQe6_8VT68u4rB6tTtPqF6U1G2_iespij3deibutHgArWwCldmdWmSk9oeTINFTpU9B28pRqCdZ2e6FkJo.poy-iwKseFaS6LjstsEbu88WA1GRVzjUEbm-Bqt2ffc&dib_tag=se&keywords=rtx+3060&qid=1717861684&sprefix=rtx%2Caps%2C280&sr=8-183
